Year,Month,Length,LengthType,Sex,Special,MPA,Fishery Dependent
2009,August,36,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,37,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,42,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,29,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,29,cm,-999,-999,1,0
2009,August,24,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,16,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,38,cm,-999,-999,0,0
2009,August,16,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,41,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,1,0
2009,August,38,cm,-999,-999,1,0
2009,August,43,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,38,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,38,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,23,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,23,cm,-999,-999,0,0
2009,August,29,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,16,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,23,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,37,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,37,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,37,cm,-999,-999,0,0
2009,August,38,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,40,cm,-999,-999,0,0
2009,August,29,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,15,cm,-999,-999,0,0
2009,August,23,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,28,cm,-999,-999,0,0
2009,August,29,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,22,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,28,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,40,cm,-999,-999,0,0
2009,August,39,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,41,cm,-999,-999,0,0
2009,July,30,cm,-999,-999,0,0
2009,July,35,cm,-999,-999,1,0
2009,July,29,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,38,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,38,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,25,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,26,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,34,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,16,cm,-999,-999,0,0
2009,August,36,cm,-999,-999,0,0
2009,August,17,cm,-999,-999,0,0
2009,August,24,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,26,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,26,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,24,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,38,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,41,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,27,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,39,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,38,cm,-999,-999,1,0
2009,August,30,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,19,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,29,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,29,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,31,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,30,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,33,cm,-999,-999,1,0
2009,August,30,cm,-999,-999,0,0
2009,August,32,cm,-999,-999,0,0
2009,July,31,cm,-999,-999,0,0
2009,July,35,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,September,27,cm,-999,-999,0,0
2009,September,35,cm,-999,-999,0,0
2009,September,34,cm,-999,-999,0,0
2009,September,35,cm,-999,-999,0,0
2009,September,37,cm,-999,-999,0,0
2009,September,35,cm,-999,-999,1,0
2009,September,35,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,31,cm,-999,-999,1,0
2009,September,34,cm,-999,-999,1,0
2009,September,38,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,35,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,32,cm,-999,-999,1,0
2009,September,32,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,32,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,34,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,0,0
2009,September,34,cm,-999,-999,0,0
2009,September,36,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,36,cm,-999,-999,1,0
2009,September,35,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,33,cm,-999,-999,1,0
2009,September,30,cm,-999,-999,1,0
2009,September,33,cm,-999,-999,1,0
2009,September,37,cm,-999,-999,1,0
2009,September,34,cm,-999,-999,1,0
2009,July,32,cm,-999,-999,1,0
2009,July,32,cm,-999,-999,1,0
2009,July,35,cm,-999,-999,1,0
2009,July,33,cm,-999,-999,1,0
2009,July,33,cm,-999,-999,1,0
2009,July,34,cm,-999,-999,1,0
2009,July,36,cm,-999,-999,0,0
2009,July,40,cm,-999,-999,0,0
2009,July,43,cm,-999,-999,0,0
2009,July,31,cm,-999,-999,0,0
2009,July,37,cm,-999,-999,0,0
2009,July,38,cm,-999,-999,0,0
2009,July,31,cm,-999,-999,0,0
2009,July,34,cm,-999,-999,0,0
2009,July,35,cm,-999,-999,0,0
2009,July,32,cm,-999,-999,0,0
2009,July,34,cm,-999,-999,0,0
2009,July,35,cm,-999,-999,0,0
2009,July,37,cm,-999,-999,0,0
2009,July,34,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,0,0
2009,August,33,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,37,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,30,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,35,cm,-999,-999,1,0
2009,August,34,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,36,cm,-999,-999,1,0
2009,August,32,cm,-999,-999,1,0
2009,August,39,cm,-999,-999,0,0
2009,August,30,cm,-999,-999,0,0
2009,August,38,cm,-999,-999,0,0
2009,August,35,cm,-999,-999,0,0
2009,August,40,cm,-999,-999,0,0
2009,August,31,cm,-999,-999,1,0
2010,August,31,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,33,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,0,0
2010,August,33,cm,-999,-999,0,0
2010,August,32,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,0,0
2010,August,34,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,1,0
2010,August,33,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,25,cm,-999,-999,0,0
2010,August,34,cm,-999,-999,1,0
2010,August,35,cm,-999,-999,1,0
2010,August,35,cm,-999,-999,1,0
2010,August,31,cm,-999,-999,1,0
2010,August,35,cm,-999,-999,1,0
2010,August,30,cm,-999,-999,1,0
2010,August,31,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,32,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,31,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,32,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,32,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,32,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,32,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,34,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,1,0
2010,September,22,cm,-999,-999,1,0
2010,September,31,cm,-999,-999,1,0
2010,August,31,cm,-999,-999,1,0
2010,August,34,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,34,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,29,cm,-999,-999,1,0
2010,August,27,cm,-999,-999,1,0
2010,August,27,cm,-999,-999,1,0
2010,August,32,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,28,cm,-999,-999,1,0
2010,August,30,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,19,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,26,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,38,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,27,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,30,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,28,cm,-999,-999,0,0
2010,August,25,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,21,cm,-999,-999,0,0
2010,August,31,cm,-999,-999,0,0
2010,August,33,cm,-999,-999,0,0
2010,August,24,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,23,cm,-999,-999,0,0
2010,August,22,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,26,cm,-999,-999,0,0
2010,August,20,cm,-999,-999,0,0
2010,August,29,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,30,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,28,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,29,cm,-999,-999,0,0
2010,September,20,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,19,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,17,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,15,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,16,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,19,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,18,cm,-999,-999,0,0
2010,September,20,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,16,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,30,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,28,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,29,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,20,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,30,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,35,cm,-999,-999,0,0
2010,September,30,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,27,cm,-999,-999,0,0
2010,September,29,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,22,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,23,cm,-999,-999,0,0
2010,September,24,cm,-999,-999,0,0
2010,September,21,cm,-999,-999,0,0
2010,September,27,cm,-999,-999,0,0
2010,September,31,cm,-999,-999,0,0
2010,September,29,cm,-999,-999,0,0
