Year,Month,Length,Length Type,Sex,Special,MPA,Fishery Dependent
2005,December,17,Total Length(CM),Female,-999,0,1
2005,December,17,Total Length(CM),Female,-999,0,1
2005,December,17,Total Length(CM),Female,-999,0,1
2005,November,17.2,Total Length(CM),Female,-999,0,1
2005,October,17.4,Total Length(CM),Female,-999,0,1
2005,December,17.4,Total Length(CM),Female,-999,0,1
2002,October,17.5,Total Length(CM),Female,-999,0,1
2005,September,17.5,Total Length(CM),Female,-999,0,1
2005,December,17.5,Total Length(CM),Female,-999,0,1
2005,November,17.7,Total Length(CM),Female,-999,0,1
2006,October,17.8,Total Length(CM),Female,-999,0,1
1998,November,18.0,Total Length(CM),Female,-999,0,1
2001,October,18,Total Length(CM),Female,-999,0,1
2001,November,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,November,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,September,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,October,18,Total Length(CM),Female,-999,0,1
2002,December,18,Total Length(CM),Female,-999,0,1
2002,December,18,Total Length(CM),Female,-999,0,1
2002,November,18,Total Length(CM),Female,-999,0,1
2002,September,18,Total Length(CM),Female,-999,0,1
2002,September,18,Total Length(CM),Female,-999,0,1
2002,September,18,Total Length(CM),Female,-999,0,1
2002,September,18,Total Length(CM),Female,-999,0,1
2003,October,18,Total Length(CM),Female,-999,0,1
2003,October,18,Total Length(CM),Female,-999,0,1
2004,December,18,Total Length(CM),Female,-999,0,1
2004,November,18,Total Length(CM),Female,-999,0,1
2005,November,18,Total Length(CM),Female,-999,0,1
2005,October,18,Total Length(CM),Female,-999,0,1
2005,September,18,Total Length(CM),Female,-999,0,1
2005,November,18,Total Length(CM),Female,-999,0,1
2005,December,18,Total Length(CM),Female,-999,0,1
2006,September,18,Total Length(CM),Female,-999,0,1
1998,August,18.1,Total Length(CM),Female,-999,0,1
2000,September,18.1,Total Length(CM),Female,-999,0,1
2005,November,18.3,Total Length(CM),Female,-999,0,1
2005,November,18.3,Total Length(CM),Female,-999,0,1
2002,December,18.5,Total Length(CM),Female,-999,0,1
2005,September,18.5,Total Length(CM),Female,-999,0,1
2005,October,18.5,Total Length(CM),Female,-999,0,1
2005,November,18.5,Total Length(CM),Female,-999,0,1
2005,November,18.5,Total Length(CM),Female,-999,0,1
2005,September,18.5,Total Length(CM),Female,-999,0,1
1998,August,18.7,Total Length(CM),Female,-999,0,1
1998,December,18.7,Total Length(CM),Female,-999,0,1
2005,September,18.7,Total Length(CM),Female,-999,0,1
2005,December,18.9,Total Length(CM),Female,-999,0,1
1998,November,19.0,Total Length(CM),Female,-999,0,1
2001,October,19,Total Length(CM),Female,-999,0,1
2001,October,19,Total Length(CM),Female,-999,0,1
2001,October,19,Total Length(CM),Female,-999,0,1
2001,October,19,Total Length(CM),Female,-999,0,1
2001,October,19,Total Length(CM),Female,-999,0,1
2002,November,19,Total Length(CM),Female,-999,0,1
2002,October,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,October,19,Total Length(CM),Female,-999,0,1
2002,October,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,October,19,Total Length(CM),Female,-999,0,1
2002,December,19,Total Length(CM),Female,-999,0,1
2002,November,19,Total Length(CM),Female,-999,0,1
2002,November,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,September,19,Total Length(CM),Female,-999,0,1
2002,December,19,Total Length(CM),Female,-999,0,1
2003,October,19,Total Length(CM),Female,-999,0,1
2003,October,19,Total Length(CM),Female,-999,0,1
2004,December,19,Total Length(CM),Female,-999,0,1
2004,November,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,September,19,Total Length(CM),Female,-999,0,1
2005,October,19,Total Length(CM),Female,-999,0,1
2005,October,19,Total Length(CM),Female,-999,0,1
2005,October,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,November,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,December,19,Total Length(CM),Female,-999,0,1
2005,September,19,Total Length(CM),Female,-999,0,1
2006,November,19,Total Length(CM),Female,-999,0,1
2006,November,19,Total Length(CM),Female,-999,0,1
2000,September,19.2,Total Length(CM),Female,-999,0,1
2002,November,19.2,Total Length(CM),Female,-999,0,1
2005,November,19.3,Total Length(CM),Female,-999,0,1
2005,December,19.3,Total Length(CM),Female,-999,0,1
2005,September,19.3,Total Length(CM),Female,-999,0,1
2006,December,19.3,Total Length(CM),Female,-999,0,1
2005,November,19.4,Total Length(CM),Female,-999,0,1
2005,December,19.4,Total Length(CM),Female,-999,0,1
1998,September,19.5,Total Length(CM),Female,-999,0,1
2000,September,19.5,Total Length(CM),Female,-999,0,1
2000,September,19.5,Total Length(CM),Female,-999,0,1
2002,November,19.5,Total Length(CM),Female,-999,0,1
2002,September,19.5,Total Length(CM),Female,-999,0,1
2002,October,19.5,Total Length(CM),Female,-999,0,1
2002,December,19.5,Total Length(CM),Female,-999,0,1
2002,November,19.5,Total Length(CM),Female,-999,0,1
2002,December,19.5,Total Length(CM),Female,-999,0,1
2002,October,19.5,Total Length(CM),Female,-999,0,1
2005,October,19.5,Total Length(CM),Female,-999,0,1
2005,December,19.5,Total Length(CM),Female,-999,0,1
2005,October,19.5,Total Length(CM),Female,-999,0,1
2005,December,19.5,Total Length(CM),Female,-999,0,1
2006,November,19.5,Total Length(CM),Female,-999,0,1
2006,December,19.5,Total Length(CM),Female,-999,0,1
2006,December,19.5,Total Length(CM),Female,-999,0,1
2002,October,19.6,Total Length(CM),Female,-999,0,1
2002,November,19.8,Total Length(CM),Female,-999,0,1
2006,December,19.8,Total Length(CM),Female,-999,0,1
2000,September,20,Total Length(CM),Female,-999,0,1
2000,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,September,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,October,20,Total Length(CM),Female,-999,0,1
2001,November,20,Total Length(CM),Female,-999,0,1
2001,November,20,Total Length(CM),Female,-999,0,1
2001,November,20,Total Length(CM),Female,-999,0,1
2001,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,October,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,October,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,December,20,Total Length(CM),Female,-999,0,1
2002,December,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,November,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,September,20,Total Length(CM),Female,-999,0,1
2002,December,20,Total Length(CM),Female,-999,0,1
2002,October,20,Total Length(CM),Female,-999,0,1
2003,October,20,Total Length(CM),Female,-999,0,1
2003,October,20,Total Length(CM),Female,-999,0,1
2003,October,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,December,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2004,November,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,October,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,October,20,Total Length(CM),Female,-999,0,1
2005,October,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,November,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,December,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2005,September,20,Total Length(CM),Female,-999,0,1
2006,October,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,November,20,Total Length(CM),Female,-999,0,1
2006,December,20,Total Length(CM),Female,-999,0,1
2006,December,20,Total Length(CM),Female,-999,0,1
2006,December,20,Total Length(CM),Female,-999,0,1
2006,December,20,Total Length(CM),Female,-999,0,1
1998,September,20.1,Total Length(CM),Female,-999,0,1
1998,August,20.2,Total Length(CM),Female,-999,0,1
1998,August,20.2,Total Length(CM),Female,-999,0,1
2004,December,20.2,Total Length(CM),Female,-999,0,1
2006,December,20.2,Total Length(CM),Female,-999,0,1
2006,December,20.2,Total Length(CM),Female,-999,0,1
1998,August,20.3,Total Length(CM),Female,-999,0,1
1998,August,20.3,Total Length(CM),Female,-999,0,1
2002,October,20.3,Total Length(CM),Female,-999,0,1
2002,October,20.3,Total Length(CM),Female,-999,0,1
2005,October,20.3,Total Length(CM),Female,-999,0,1
2005,November,20.3,Total Length(CM),Female,-999,0,1
2005,December,20.3,Total Length(CM),Female,-999,0,1
2006,November,20.3,Total Length(CM),Female,-999,0,1
2006,November,20.3,Total Length(CM),Female,-999,0,1
2006,November,20.3,Total Length(CM),Female,-999,0,1
2006,October,20.4,Total Length(CM),Female,-999,0,1
1998,September,20.5,Total Length(CM),Female,-999,0,1
2000,September,20.5,Total Length(CM),Female,-999,0,1
2002,November,20.5,Total Length(CM),Female,-999,0,1
2002,October,20.5,Total Length(CM),Female,-999,0,1
2002,November,20.5,Total Length(CM),Female,-999,0,1
2002,December,20.5,Total Length(CM),Female,-999,0,1
2002,November,20.5,Total Length(CM),Female,-999,0,1
2002,November,20.5,Total Length(CM),Female,-999,0,1
2002,October,20.5,Total Length(CM),Female,-999,0,1
2002,October,20.5,Total Length(CM),Female,-999,0,1
2004,December,20.5,Total Length(CM),Female,-999,0,1
2005,November,20.5,Total Length(CM),Female,-999,0,1
2005,November,20.5,Total Length(CM),Female,-999,0,1
2005,October,20.5,Total Length(CM),Female,-999,0,1
2005,September,20.5,Total Length(CM),Female,-999,0,1
2005,December,20.5,Total Length(CM),Female,-999,0,1
2005,September,20.5,Total Length(CM),Female,-999,0,1
2005,September,20.5,Total Length(CM),Female,-999,0,1
2006,November,20.5,Total Length(CM),Female,-999,0,1
2006,November,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
2006,December,20.5,Total Length(CM),Female,-999,0,1
1998,September,20.6,Total Length(CM),Female,-999,0,1
2006,October,20.6,Total Length(CM),Female,-999,0,1
1998,August,20.7,Total Length(CM),Female,-999,0,1
2004,November,20.7,Total Length(CM),Female,-999,0,1
2005,November,20.7,Total Length(CM),Female,-999,0,1
2005,October,20.7,Total Length(CM),Female,-999,0,1
2005,October,20.7,Total Length(CM),Female,-999,0,1
2005,September,20.7,Total Length(CM),Female,-999,0,1
2004,December,20.9,Total Length(CM),Female,-999,0,1
1998,August,21.0,Total Length(CM),Female,-999,0,1
1998,December,21.0,Total Length(CM),Female,-999,0,1
1998,August,21.0,Total Length(CM),Female,-999,0,1
1998,September,21.0,Total Length(CM),Female,-999,0,1
1998,August,21.0,Total Length(CM),Female,-999,0,1
1998,October,21.0,Total Length(CM),Female,-999,0,1
2000,September,21,Total Length(CM),Female,-999,0,1
2000,September,21,Total Length(CM),Female,-999,0,1
2000,September,21,Total Length(CM),Female,-999,0,1
2000,September,21,Total Length(CM),Female,-999,0,1
2000,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
2001,September,21,Total Length(CM),Female,-999,0,1
